"";"sex";"age";"period";"CancerCM";"POP"
"6072";2;83;24;6432;517849
"6073";2;83;25;6338;524418
"6074";2;83;26;6595;548611
"6075";2;83;27;6849;551511
"6076";2;83;28;6758;563744
"6077";2;83;29;6858;563499
"6078";2;83;30;6994;568118
"6079";2;83;31;7159;580609
"6080";2;83;32;7113;609971
"6081";2;83;33;7464;607636
"6082";2;83;34;7625;643876
"6083";2;83;35;7667;653038
"6084";2;83;36;7456;647614
"6085";2;84;1;2332;219913
"6086";2;84;2;2501;235455
"6087";2;84;3;2750;267644
"6088";2;84;4;2941;281826
"6089";2;84;5;2949;266452
"6090";2;84;6;3038;276875
"6091";2;84;7;3287;298470
"6092";2;84;8;3442;295413
"6093";2;84;9;3430;310881
"6094";2;84;10;3638;321522
"6095";2;84;11;3579;329106
"6096";2;84;12;3806;337247
"6097";2;84;13;3693;346984
"6098";2;84;14;4101;356564
"6099";2;84;15;4258;365707
"6100";2;84;16;4048;376561
"6101";2;84;17;4449;386438
"6102";2;84;18;4632;398987
"6103";2;84;19;4842;412426
"6104";2;84;20;5052;423343
"6105";2;84;21;5189;433909
"6106";2;84;22;5403;452984
"6107";2;84;23;5613;459047
"6108";2;84;24;5916;468908
"6109";2;84;25;5943;479762
"6110";2;84;26;6257;485680
"6111";2;84;27;6239;508158
"6112";2;84;28;6583;511102
"6113";2;84;29;6619;522990
"6114";2;84;30;6695;524815
"6115";2;84;31;6594;528431
"6116";2;84;32;6879;540990
"6117";2;84;33;6658;569442
"6118";2;84;34;7159;594339
"6119";2;84;35;7382;602268
"6120";2;84;36;7232;611875
